"Notes"	"Age"	"Age Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	2058718
	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	1972785
	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	1937014
	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	1991382
	"45 years"	"45"	"Male"	"M"	"2003"	"2003"	2224414
	"45 years"	"45"	"Male"	"M"	"2004"	"2004"	2215272
	"45 years"	"45"	"Male"	"M"	"2005"	"2005"	2314057
	"45 years"	"45"	"Male"	"M"	"2006"	"2006"	2255226
	"45 years"	"45"	"Male"	"M"	"2007"	"2007"	2233025
	"45 years"	"45"	"Male"	"M"	"2008"	"2008"	2218446
	"45 years"	"45"	"Male"	"M"	"2009"	"2009"	2227071
	"45 years"	"45"	"Male"	"M"	"2010"	"2010"	2201601
	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	2069026
	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	2022660
	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	2020010
	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	2059619
	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	2173551
	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	2134950
	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	2018395
	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	1925667
	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	1899984
	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	1966590
	"46 years"	"46"	"Female"	"F"	"2003"	"2003"	2262137
	"46 years"	"46"	"Female"	"F"	"2004"	"2004"	2278419
	"46 years"	"46"	"Female"	"F"	"2005"	"2005"	2276013
	"46 years"	"46"	"Female"	"F"	"2006"	"2006"	2359182
	"46 years"	"46"	"Female"	"F"	"2007"	"2007"	2325773
	"46 years"	"46"	"Female"	"F"	"2008"	"2008"	2295486
	"46 years"	"46"	"Female"	"F"	"2009"	"2009"	2290719
	"46 years"	"46"	"Female"	"F"	"2010"	"2010"	2290687
	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	2234097
	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	2100085
	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	2058510
	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	2047037
	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	2086388
	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	2195910
	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	2175676
	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	2055788
	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	1969022
	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	1933297
	"46 years"	"46"	"Male"	"M"	"2003"	"2003"	2200290
	"46 years"	"46"	"Male"	"M"	"2004"	"2004"	2227648
	"46 years"	"46"	"Male"	"M"	"2005"	"2005"	2220792
	"46 years"	"46"	"Male"	"M"	"2006"	"2006"	2322962
	"46 years"	"46"	"Male"	"M"	"2007"	"2007"	2266159
	"46 years"	"46"	"Male"	"M"	"2008"	"2008"	2245998
	"46 years"	"46"	"Male"	"M"	"2009"	"2009"	2232877
	"46 years"	"46"	"Male"	"M"	"2010"	"2010"	2238501
	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	2195423
	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	2064022
	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	2017360
	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	2014950
	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	2055085
	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	2168741
	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	2129880
	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	2012287
	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	1919051
	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	1893397
	"47 years"	"47"	"Female"	"F"	"2003"	"2003"	2183207
	"47 years"	"47"	"Female"	"F"	"2004"	"2004"	2265496
	"47 years"	"47"	"Female"	"F"	"2005"	"2005"	2283353
	"47 years"	"47"	"Female"	"F"	"2006"	"2006"	2282479
	"47 years"	"47"	"Female"	"F"	"2007"	"2007"	2367220
	"47 years"	"47"	"Female"	"F"	"2008"	"2008"	2334953
	"47 years"	"47"	"Female"	"F"	"2009"	"2009"	2305711
	"47 years"	"47"	"Female"	"F"	"2010"	"2010"	2297312
	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	2287479
	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	2231122
	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	2097447
	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	2056360
	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	2045089
	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	2084544
	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	2193166
	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	2172046
	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	2051557
	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	1964957
	"47 years"	"47"	"Male"	"M"	"2003"	"2003"	2117276
	"47 years"	"47"	"Male"	"M"	"2004"	"2004"	2199700
	"47 years"	"47"	"Male"	"M"	"2005"	"2005"	2228342
	"47 years"	"47"	"Male"	"M"	"2006"	"2006"	2223663
	"47 years"	"47"	"Male"	"M"	"2007"	"2007"	2326976
	"47 years"	"47"	"Male"	"M"	"2008"	"2008"	2271170
	"47 years"	"47"	"Male"	"M"	"2009"	"2009"	2251625
	"47 years"	"47"	"Male"	"M"	"2010"	"2010"	2237685
	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	2231260
	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	2189155
	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	2057859
	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	2011929
	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	2009937
	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	2049843
	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	2162603
	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	2122714
	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	2004872
	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	1911966
	"48 years"	"48"	"Female"	"F"	"2003"	"2003"	2186886
	"48 years"	"48"	"Female"	"F"	"2004"	"2004"	2179769
	"48 years"	"48"	"Female"	"F"	"2005"	"2005"	2261293
	"48 years"	"48"	"Female"	"F"	"2006"	"2006"	2278808
	"48 years"	"48"	"Female"	"F"	"2007"	"2007"	2277094
	"48 years"	"48"	"Female"	"F"	"2008"	"2008"	2360935
	"48 years"	"48"	"Female"	"F"	"2009"	"2009"	2327859
	"48 years"	"48"	"Female"	"F"	"2010"	"2010"	2299131
	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	2293369
	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	2283829
	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	2227640
	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	2094414
	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	2053567
	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	2042435
	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	2081238
	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	2188947
	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	2166960
	"48 years"	"48"	"Female"	"F"	"2020"	"2020"	2046809
	"48 years"	"48"	"Male"	"M"	"2003"	"2003"	2131053
	"48 years"	"48"	"Male"	"M"	"2004"	"2004"	2107717
	"48 years"	"48"	"Male"	"M"	"2005"	"2005"	2188567
	"48 years"	"48"	"Male"	"M"	"2006"	"2006"	2216534
	"48 years"	"48"	"Male"	"M"	"2007"	"2007"	2210559
	"48 years"	"48"	"Male"	"M"	"2008"	"2008"	2312020
	"48 years"	"48"	"Male"	"M"	"2009"	"2009"	2254796
	"48 years"	"48"	"Male"	"M"	"2010"	"2010"	2235050
	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	2229168
	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	2223514
	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	2181427
	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	2051104
	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	2005926
	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	2003757
	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	2042897
	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	2154493
	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	2113987
	"48 years"	"48"	"Male"	"M"	"2020"	"2020"	1996639
	"49 years"	"49"	"Female"	"F"	"2003"	"2003"	2109478
	"49 years"	"49"	"Female"	"F"	"2004"	"2004"	2189528
	"49 years"	"49"	"Female"	"F"	"2005"	"2005"	2183752
	"49 years"	"49"	"Female"	"F"	"2006"	"2006"	2266666
	"49 years"	"49"	"Female"	"F"	"2007"	"2007"	2285359
	"49 years"	"49"	"Female"	"F"	"2008"	"2008"	2284804
	"49 years"	"49"	"Female"	"F"	"2009"	"2009"	2370091
	"49 years"	"49"	"Female"	"F"	"2010"	"2010"	2336410
	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	2294427
	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	2288942
	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	2279434
	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	2223633
	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	2090872
	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	2050099
	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	2038520
	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	2076538
	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	2183251
	"49 years"	"49"	"Female"	"F"	"2020"	"2020"	2161257
	"49 years"	"49"	"Male"	"M"	"2003"	"2003"	2032378
	"49 years"	"49"	"Male"	"M"	"2004"	"2004"	2130419
	"49 years"	"49"	"Male"	"M"	"2005"	"2005"	2108325
	"49 years"	"49"	"Male"	"M"	"2006"	"2006"	2191446
	"49 years"	"49"	"Male"	"M"	"2007"	"2007"	2220829
	"49 years"	"49"	"Male"	"M"	"2008"	"2008"	2216356
	"49 years"	"49"	"Male"	"M"	"2009"	"2009"	2319302
	"49 years"	"49"	"Male"	"M"	"2010"	"2010"	2262189
	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	2225430
	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	2220307
	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	2214543
	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	2173158
	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	2043857
	"49 years"	"49"	"Male"	"M"	"2016"	"2016"	1998877
	"49 years"	"49"	"Male"	"M"	"2017"	"2017"	1996207
	"49 years"	"49"	"Male"	"M"	"2018"	"2018"	2034172
	"49 years"	"49"	"Male"	"M"	"2019"	"2019"	2144741
	"49 years"	"49"	"Male"	"M"	"2020"	"2020"	2104312
	"50 years"	"50"	"Female"	"F"	"2003"	"2003"	2041746
	"50 years"	"50"	"Female"	"F"	"2004"	"2004"	2102958
	"50 years"	"50"	"Female"	"F"	"2005"	"2005"	2181791
	"50 years"	"50"	"Female"	"F"	"2006"	"2006"	2175011
	"50 years"	"50"	"Female"	"F"	"2007"	"2007"	2256393
	"50 years"	"50"	"Female"	"F"	"2008"	"2008"	2273904
	"50 years"	"50"	"Female"	"F"	"2009"	"2009"	2271859
	"50 years"	"50"	"Female"	"F"	"2010"	"2010"	2355089
	"50 years"	"50"	"Female"	"F"	"2011"	"2011"	2330796
	"50 years"	"50"	"Female"	"F"	"2012"	"2012"	2289230
	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	2283738
	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	2274303
	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	2218775
	"50 years"	"50"	"Female"	"F"	"2016"	"2016"	2086513
	"50 years"	"50"	"Female"	"F"	"2017"	"2017"	2045310
	"50 years"	"50"	"Female"	"F"	"2018"	"2018"	2033127
	"50 years"	"50"	"Female"	"F"	"2019"	"2019"	2070511
	"50 years"	"50"	"Female"	"F"	"2020"	"2020"	2176827
	"50 years"	"50"	"Male"	"M"	"2003"	"2003"	1957066
	"50 years"	"50"	"Male"	"M"	"2004"	"2004"	2018146
	"50 years"	"50"	"Male"	"M"	"2005"	"2005"	2113557
	"50 years"	"50"	"Male"	"M"	"2006"	"2006"	2089893
	"50 years"	"50"	"Male"	"M"	"2007"	"2007"	2170086
	"50 years"	"50"	"Male"	"M"	"2008"	"2008"	2197224
	"50 years"	"50"	"Male"	"M"	"2009"	"2009"	2190333
	"50 years"	"50"	"Male"	"M"	"2010"	"2010"	2290593
	"50 years"	"50"	"Male"	"M"	"2011"	"2011"	2251375
	"50 years"	"50"	"Male"	"M"	"2012"	"2012"	2215500
	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	2209931
	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	2204716
	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	2164006
	"50 years"	"50"	"Male"	"M"	"2016"	"2016"	2035108
	"50 years"	"50"	"Male"	"M"	"2017"	"2017"	1990010
	"50 years"	"50"	"Male"	"M"	"2018"	"2018"	1986684
	"50 years"	"50"	"Male"	"M"	"2019"	"2019"	2023907
	"50 years"	"50"	"Male"	"M"	"2020"	"2020"	2133843
	"51 years"	"51"	"Female"	"F"	"2003"	"2003"	1982259
	"51 years"	"51"	"Female"	"F"	"2004"	"2004"	2048324
	"51 years"	"51"	"Female"	"F"	"2005"	"2005"	2112391
	"51 years"	"51"	"Female"	"F"	"2006"	"2006"	2194302
	"51 years"	"51"	"Female"	"F"	"2007"	"2007"	2189912
	"51 years"	"51"	"Female"	"F"	"2008"	"2008"	2274367
	"51 years"	"51"	"Female"	"F"	"2009"	"2009"	2294505
	"51 years"	"51"	"Female"	"F"	"2010"	"2010"	2288980
	"51 years"	"51"	"Female"	"F"	"2011"	"2011"	2348903
	"51 years"	"51"	"Female"	"F"	"2012"	"2012"	2324818
	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	2282996
	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	2277633
	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	2268474
	"51 years"	"51"	"Female"	"F"	"2016"	"2016"	2213341
	"51 years"	"51"	"Female"	"F"	"2017"	"2017"	2080940
	"51 years"	"51"	"Female"	"F"	"2018"	"2018"	2039366
	"51 years"	"51"	"Female"	"F"	"2019"	"2019"	2026659
	"51 years"	"51"	"Female"	"F"	"2020"	"2020"	2063731
	"51 years"	"51"	"Male"	"M"	"2003"	"2003"	1903885
	"51 years"	"51"	"Male"	"M"	"2004"	"2004"	1961738
	"51 years"	"51"	"Male"	"M"	"2005"	"2005"	2026203
	"51 years"	"51"	"Male"	"M"	"2006"	"2006"	2125890
	"51 years"	"51"	"Male"	"M"	"2007"	"2007"	2105021
	"51 years"	"51"	"Male"	"M"	"2008"	"2008"	2189639
	"51 years"	"51"	"Male"	"M"	"2009"	"2009"	2220328
	"51 years"	"51"	"Male"	"M"	"2010"	"2010"	2209565
	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	2278708
	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	2239745
	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	2203718
	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	2198616
	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	2193965
	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	2153665
	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	2025095
	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	1979547
	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	1975867
	"51 years"	"51"	"Male"	"M"	"2020"	"2020"	2012703
	"52 years"	"52"	"Female"	"F"	"2003"	"2003"	1935134
	"52 years"	"52"	"Female"	"F"	"2004"	"2004"	1976684
	"52 years"	"52"	"Female"	"F"	"2005"	"2005"	2041805
	"52 years"	"52"	"Female"	"F"	"2006"	"2006"	2104762
	"52 years"	"52"	"Female"	"F"	"2007"	"2007"	2185395
	"52 years"	"52"	"Female"	"F"	"2008"	"2008"	2179899
	"52 years"	"52"	"Female"	"F"	"2009"	"2009"	2262914
	"52 years"	"52"	"Female"	"F"	"2010"	"2010"	2283224
	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	2282175
	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	2341963
	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	2317597
	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	2276166
	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	2271097
	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	2262347
	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	2207045
	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	2074572
	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	2032463
	"52 years"	"52"	"Female"	"F"	"2020"	"2020"	2019631
	"52 years"	"52"	"Male"	"M"	"2003"	"2003"	1846875
	"52 years"	"52"	"Male"	"M"	"2004"	"2004"	1891504
	"52 years"	"52"	"Male"	"M"	"2005"	"2005"	1947260
	"52 years"	"52"	"Male"	"M"	"2006"	"2006"	2010094
	"52 years"	"52"	"Male"	"M"	"2007"	"2007"	2107225
	"52 years"	"52"	"Male"	"M"	"2008"	"2008"	2084700
	"52 years"	"52"	"Male"	"M"	"2009"	"2009"	2166314
	"52 years"	"52"	"Male"	"M"	"2010"	"2010"	2196949
	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	2196877
	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	2265895
	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	2226796
	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	2191523
	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	2186960
	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	2182277
	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	2142287
	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	2013555
	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	1967937
	"52 years"	"52"	"Male"	"M"	"2020"	"2020"	1964096
	"53 years"	"53"	"Female"	"F"	"2003"	"2003"	1931805
	"53 years"	"53"	"Female"	"F"	"2004"	"2004"	1937112
	"53 years"	"53"	"Female"	"F"	"2005"	"2005"	1980116
	"53 years"	"53"	"Female"	"F"	"2006"	"2006"	2046556
	"53 years"	"53"	"Female"	"F"	"2007"	"2007"	2110678
	"53 years"	"53"	"Female"	"F"	"2008"	"2008"	2192990
	"53 years"	"53"	"Female"	"F"	"2009"	"2009"	2188666
	"53 years"	"53"	"Female"	"F"	"2010"	"2010"	2268289
	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	2275928
	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	2274754
	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	2334365
	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	2310079
	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	2269046
	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	2264091
	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	2255166
	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	2199660
	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	2067123
	"53 years"	"53"	"Female"	"F"	"2020"	"2020"	2024943
	"53 years"	"53"	"Male"	"M"	"2003"	"2003"	1851585
	"53 years"	"53"	"Male"	"M"	"2004"	"2004"	1845760
	"53 years"	"53"	"Male"	"M"	"2005"	"2005"	1891790
	"53 years"	"53"	"Male"	"M"	"2006"	"2006"	1949539
	"53 years"	"53"	"Male"	"M"	"2007"	"2007"	2014300
	"53 years"	"53"	"Male"	"M"	"2008"	"2008"	2113819
	"53 years"	"53"	"Male"	"M"	"2009"	"2009"	2092799
	"53 years"	"53"	"Male"	"M"	"2010"	"2010"	2170735
	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	2182995
	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	2183278
	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	2251917
	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	2213217
	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	2178525
	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	2173755
	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	2168870
	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	2129177
	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	2000500
	"53 years"	"53"	"Male"	"M"	"2020"	"2020"	1955019
	"54 years"	"54"	"Female"	"F"	"2003"	"2003"	1868710
	"54 years"	"54"	"Female"	"F"	"2004"	"2004"	1934545
	"54 years"	"54"	"Female"	"F"	"2005"	"2005"	1941338
	"54 years"	"54"	"Female"	"F"	"2006"	"2006"	1985489
	"54 years"	"54"	"Female"	"F"	"2007"	"2007"	2053371
	"54 years"	"54"	"Female"	"F"	"2008"	"2008"	2119393
	"54 years"	"54"	"Female"	"F"	"2009"	"2009"	2203336
	"54 years"	"54"	"Female"	"F"	"2010"	"2010"	2196627
	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	2260372
	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	2267934
	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	2266664
	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	2326285
	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	2302232
	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	2261220
	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	2255838
	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	2246620
	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	2190832
	"54 years"	"54"	"Female"	"F"	"2020"	"2020"	2058607
	"54 years"	"54"	"Male"	"M"	"2003"	"2003"	1778213
	"54 years"	"54"	"Male"	"M"	"2004"	"2004"	1847897
	"54 years"	"54"	"Male"	"M"	"2005"	"2005"	1842482
	"54 years"	"54"	"Male"	"M"	"2006"	"2006"	1889337
	"54 years"	"54"	"Male"	"M"	"2007"	"2007"	1947797
	"54 years"	"54"	"Male"	"M"	"2008"	"2008"	2013539
	"54 years"	"54"	"Male"	"M"	"2009"	"2009"	2113789
	"54 years"	"54"	"Male"	"M"	"2010"	"2010"	2091450
	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	2155748
	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	2168538
	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	2168631
	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	2236950
	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	2198415
	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	2163918
	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	2159188
	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	2153915
	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	2114085
	"54 years"	"54"	"Male"	"M"	"2020"	"2020"	1986127
	"55 years"	"55"	"Female"	"F"	"2003"	"2003"	1848350
	"55 years"	"55"	"Female"	"F"	"2004"	"2004"	1859415
	"55 years"	"55"	"Female"	"F"	"2005"	"2005"	1923637
	"55 years"	"55"	"Female"	"F"	"2006"	"2006"	1928603
	"55 years"	"55"	"Female"	"F"	"2007"	"2007"	1970420
	"55 years"	"55"	"Female"	"F"	"2008"	"2008"	2035932
	"55 years"	"55"	"Female"	"F"	"2009"	"2009"	2099236
	"55 years"	"55"	"Female"	"F"	"2010"	"2010"	2183554
	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	2188143
	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	2251753
	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	2259076
	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	2257921
	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	2317616
	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	2293240
	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	2251889
	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	2246120
	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	2236544
	"55 years"	"55"	"Female"	"F"	"2020"	"2020"	2180669
	"55 years"	"55"	"Male"	"M"	"2003"	"2003"	1753341
	"55 years"	"55"	"Male"	"M"	"2004"	"2004"	1758586
	"55 years"	"55"	"Male"	"M"	"2005"	"2005"	1824610
	"55 years"	"55"	"Male"	"M"	"2006"	"2006"	1816409
	"55 years"	"55"	"Male"	"M"	"2007"	"2007"	1859281
	"55 years"	"55"	"Male"	"M"	"2008"	"2008"	1913592
	"55 years"	"55"	"Male"	"M"	"2009"	"2009"	1974783
	"55 years"	"55"	"Male"	"M"	"2010"	"2010"	2075001
	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	2075672
	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	2140020
	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	2152515
	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	2152632
	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	2220810
	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	2182230
	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	2147748
	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	2142662
	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	2137150
	"55 years"	"55"	"Male"	"M"	"2020"	"2020"	2097187
	"56 years"	"56"	"Female"	"F"	"2003"	"2003"	1941139
	"56 years"	"56"	"Female"	"F"	"2004"	"2004"	1850723
	"56 years"	"56"	"Female"	"F"	"2005"	"2005"	1863943
	"56 years"	"56"	"Female"	"F"	"2006"	"2006"	1930335
	"56 years"	"56"	"Female"	"F"	"2007"	"2007"	1936853
	"56 years"	"56"	"Female"	"F"	"2008"	"2008"	1980548
	"56 years"	"56"	"Female"	"F"	"2009"	"2009"	2048144
	"56 years"	"56"	"Female"	"F"	"2010"	"2010"	2108514
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	2174816
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	2179217
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	2242032
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	2249553
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	2248424
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	2307949
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	2283327
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	2241545
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	2235230
	"56 years"	"56"	"Female"	"F"	"2020"	"2020"	2225298
	"56 years"	"56"	"Male"	"M"	"2003"	"2003"	1844529
	"56 years"	"56"	"Male"	"M"	"2004"	"2004"	1753133
	"56 years"	"56"	"Male"	"M"	"2005"	"2005"	1761297
	"56 years"	"56"	"Male"	"M"	"2006"	"2006"	1830564
	"56 years"	"56"	"Male"	"M"	"2007"	"2007"	1824531
	"56 years"	"56"	"Male"	"M"	"2008"	"2008"	1870156
	"56 years"	"56"	"Male"	"M"	"2009"	"2009"	1927719
	"56 years"	"56"	"Male"	"M"	"2010"	"2010"	1984282
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	2058488
